source,target,synapses,type
VA3,VD3,1,electrical
VA4,AS2,9,electrical
VA4,AVAL,6,electrical
VA4,AVAR,1,chemical
VA4,AVAR,3,electrical
VA4,AVDL,1,chemical
VA4,AVER,1,chemical
VA4,DD2,17,chemical
VA4,VA7,1,electrical
VA4,VB3,8,chemical
VA4,VB3,1,electrical
VA4,VB4,1,chemical
VA4,VD4,8,chemical
VA5,AVAL,5,electrical
VA5,AVAR,4,electrical
VA5,DD2,6,chemical
VA5,DD3,17,chemical
VA5,VA6,2,chemical
VA5,VB4,1,chemical
VA5,VD5,9,chemical
VA6,AS1,13,chemical
VA6,AS1,3,electrical
VA6,AS2,1,chemical
VA6,AVAL,13,electrical
VA6,AVAR,1,chemical
VA6,DA2,3,electrical
VA6,DA3,1,electrical
VA6,DD3,21,chemical
VA6,VA2,1,electrical
VA6,VA5,2,chemical
VA6,VB4,1,chemical
VA6,VB5,7,chemical
VA6,VD5,3,chemical
VA6,VD6,6,chemical
VA7,AS1,1,chemical
VA7,AS2,10,chemical
VA7,AS3,3,chemical
VA7,AVAL,2,electrical
VA7,AVAR,5,electrical
VA7,DD3,3,chemical
VA7,DD4,17,chemical
VA7,VA4,1,electrical
VA7,VB6,1,chemical
VA7,VD6,2,chemical
VA7,VD7,13,chemical
VA8,AS2,1,chemical
VA8,AS3,4,chemical
VA8,AS4,11,chemical
VA8,AS5,3,chemical
VA8,AVAL,2,electrical
VA8,AVAR,2,electrical
VA8,DD4,9,chemical
VA8,DD5,9,chemical
VA8,VB6,1,chemical
VA8,VD7,2,chemical
VA8,VD8,3,chemical
VA8,VD9,3,chemical
VA9,AS6,5,chemical
VA9,AS7,3,chemical
VA9,AVAL,4,electrical
VA9,AVAR,5,electrical
VA9,DD4,6,chemical
VA9,DD5,6,chemical
VA9,DD6,6,chemical
VA9,VB7,1,chemical
VA9,VB8,1,chemical
VA9,VD10,3,chemical
VA9,VD11,3,chemical
VA9,VD9,2,chemical
VB1,ADAL,5,chemical
VB1,AIBR,2,chemical
VB1,AVBL,1,electrical
VB1,AVFR,1,electrical
VB1,DD1,1,chemical
VB1,RIML,10,chemical
VB1,RMFL,10,chemical
VB1,SAADL,18,chemical
VB1,SMBVL,3,chemical
VB1,VA1,7,chemical
VB1,VA2,2,chemical
VB1,VA3,2,chemical
VB1,VA4,2,chemical
VB1,VB2,2,electrical
VB1,VD1,4,chemical
VB1,VD2,2,chemical
VB10,AVBL,3,electrical
VB10,AVBR,4,electrical
VB10,AVKL,1,electrical
VB10,DD6,19,chemical
VB10,PDEL,1,electrical
VB10,PDER,4,electrical
VB10,PVCL,2,electrical
VB10,PVCR,1,electrical
VB10,PVT,1,chemical
VB10,VA11,3,chemical
VB10,VA11,3,electrical
VB10,VB11,4,electrical
VB10,VB9,5,electrical
VB10,VD11,7,chemical
VB10,VD11,1,electrical
VB10,VD12,6,chemical
VB10,VD12,1,electrical
VB11,AS11,1,electrical
VB11,AVAL,2,electrical
VB11,AVBL,5,electrical
VB11,AVBR,6,electrical
VB11,DA9,1,electrical
VB11,DD6,19,chemical
VB11,PDEL,4,electrical
VB11,PVCL,4,electrical
VB11,PVCR,1,chemical
VB11,PVCR,2,electrical
VB11,PVWL,1,chemical
VB11,PVWR,1,chemical
VB11,VA12,5,chemical
VB11,VA12,7,electrical
VB11,VB10,4,electrical
VB11,VD12,2,chemical
VB11,VD13,22,chemical
VB2,AVBL,14,electrical
VB2,AVBR,6,electrical
VB2,AVEL,1,chemical
VB2,DD1,30,chemical
VB2,DD2,1,chemical
VB2,VA2,5,chemical
VB2,VA3,11,chemical
VB2,VB1,2,electrical
VB2,VB3,10,electrical
VB2,VB4,1,electrical
VB2,VC2,1,chemical
VB2,VD2,14,chemical
VB2,VD3,4,chemical
VB3,AVBR,7,electrical
VB3,DB1,5,electrical
VB3,DD2,36,chemical
VB3,VA4,10,chemical
VB3,VA4,1,electrical
VB3,VA5,1,chemical
VB3,VB2,10,electrical
VB3,VB4,1,electrical
VB3,VD3,4,chemical
VB3,VD4,6,chemical
VB4,AVBL,3,electrical
VB4,AVBR,5,electrical
VB4,AVG,1,chemical
VB4,DB2,1,electrical
VB4,DD2,7,chemical
VB4,DD3,13,chemical
VB4,DVA,1,electrical
VB4,VA4,1,chemical
VB4,VA5,1,chemical
VB4,VB2,1,electrical
VB4,VB3,1,electrical
VB4,VB5,1,chemical
VB4,VB5,1,electrical
VB4,VD4,1,chemical
VB4,VD5,3,chemical
VB5,AVBL,3,electrical
VB5,AVBR,3,electrical
VB5,DD3,34,chemical
VB5,VA6,2,chemical
VB5,VB4,1,electrical
VB5,VB6,5,electrical
VB5,VD6,10,chemical
VB6,AVBL,3,electrical
VB6,AVBR,4,electrical
VB6,DB3,1,electrical
VB6,DD4,32,chemical
VB6,PVNR,1,chemical
VB6,VA7,3,chemical
VB6,VA8,2,chemical
VB6,VB5,5,electrical
VB6,VB7,5,electrical
VB6,VD6,1,chemical
VB6,VD7,22,chemical
VB7,AVBL,4,electrical
VB7,AVBR,3,electrical
VB7,DD5,29,chemical
VB7,VA10,1,chemical
VB7,VA9,1,chemical
VB7,VB6,5,electrical
VB7,VB8,5,electrical
VB7,VD8,5,chemical
VB7,VD9,6,chemical
VB8,AVBL,3,electrical
VB8,AVBR,4,electrical
VB8,DD5,10,chemical
VB8,DD6,19,chemical
VB8,VA11,2,chemical
VB8,VB7,5,electrical
VB8,VB9,5,electrical
VB8,VD10,6,chemical
VB8,VD9,5,chemical
VB9,AVBL,4,electrical
VB9,AVBR,3,electrical
VB9,DD5,10,chemical
VB9,DD6,19,chemical
VB9,PDER,7,electrical
VB9,VA11,2,chemical
VB9,VB10,5,electrical
VB9,VB8,5,electrical
VB9,VD10,5,chemical
VB9,VD11,6,chemical
VC1,AVFL,1,chemical
VC1,AVL,2,chemical
VC1,DD1,6,chemical
VC1,DD1,1,electrical
VC1,DD2,8,chemical
VC1,DD3,8,chemical
VC1,DVC,1,chemical
VC1,PVPR,1,chemical
VC1,PVPR,1,electrical
VC1,PVT,4,chemical
VC1,VC2,4,chemical
VC1,VC2,12,electrical
VC1,VC3,2,chemical
VC1,VC3,7,electrical
VC1,VD1,5,chemical
VC1,VD2,1,chemical
VC1,VD3,2,chemical
VC1,VD4,4,chemical
VC1,VD5,4,chemical
VC1,VD6,1,chemical
VC2,DB4,1,chemical
VC2,DD1,6,chemical
VC2,DD2,4,chemical
VC2,DD3,8,chemical
VC2,DVC,3,chemical
VC2,PVCL,1,chemical
VC2,PVPR,1,chemical
VC2,PVQR,1,chemical
VC2,PVT,6,chemical
VC2,VC1,3,chemical
VC2,VC1,12,electrical
VC2,VC2,1,electrical
VC2,VC3,4,chemical
VC2,VC3,3,electrical
VC2,VD1,2,chemical
VC2,VD1,1,electrical
VC2,VD2,3,chemical
VC2,VD4,6,chemical
VC2,VD5,4,chemical
VC2,VD6,2,chemical
VC3,AVBL,1,chemical
VC3,AVJL,1,chemical
VC3,AVL,1,chemical
VC3,DD1,1,chemical
VC3,DD2,3,chemical
VC3,DD3,5,chemical
VC3,HSNR,1,chemical
VC3,PVNR,1,chemical
VC3,PVPR,2,chemical
VC3,PVQR,2,chemical
VC3,PVT,5,chemical
VC3,PVT,1,electrical
VC3,SABVL,1,chemical
VC3,VB2,1,chemical
VC3,VB4,1,chemical
VC3,VC1,5,chemical
VC3,VC1,7,electrical
VC3,VC2,2,chemical
VC3,VC2,3,electrical
VC3,VC4,4,electrical
VC3,VD1,2,chemical
VC3,VD2,1,chemical
VC3,VD3,2,chemical
VC3,VD4,3,chemical
VC3,VD5,3,chemical
VC3,VD6,5,chemical
VC3,VD7,8,chemical
VC4,AVBR,1,chemical
VC4,AVHR,1,chemical
VC4,VC3,1,chemical
VC4,VC3,4,electrical
VC4,VC5,2,chemical
VC4,VC5,4,electrical
VC5,AVFL,2,chemical
VC5,AVFL,1,electrical
VC5,AVFR,1,chemical
VC5,DVC,3,chemical
VC5,HSNL,1,chemical
VC5,HSNR,3,chemical
VC5,PVR,1,chemical
VC5,PVT,1,chemical
VC5,VC4,4,chemical
VC5,VC4,4,electrical
VC5,VC5,6,chemical
VC5,VC6,4,electrical
VC6,AVG,1,chemical
VC6,AVL,2,chemical
VC6,AVL,2,electrical
VC6,DD6,2,chemical
VC6,DVC,1,electrical
VC6,PVNR,2,chemical
VC6,PVNR,1,electrical
VC6,PVPR,1,electrical
VC6,PVT,2,electrical
VC6,VC5,4,electrical
VC6,VD11,5,chemical
VC6,VD12,3,chemical
VC6,VD12,1,electrical
VD1,DD1,2,chemical
VD1,DVC,2,electrical
VD1,RIGL,3,electrical
VD1,RIGR,2,electrical
VD1,SAAVL,1,chemical
VD1,SMDDR,5,electrical
VD1,VA1,8,chemical
VD1,VB1,5,chemical
VD1,VC2,1,electrical
VD1,VD2,4,electrical
VD10,VA10,2,chemical
VD10,VB9,1,chemical
VD10,VD11,6,electrical
VD10,VD9,6,electrical
VD11,AVAR,2,chemical
VD11,AVAR,1,electrical
VD11,AVL,1,electrical
VD11,DA7,2,electrical
VD11,DD6,2,chemical
VD11,DD6,3,electrical
VD11,DVB,2,electrical
VD11,DVC,1,electrical
VD11,PVPL,1,electrical
VD11,PVT,1,chemical
VD11,PVT,3,electrical
VD11,VA11,2,chemical
VD11,VB10,1,chemical
VD11,VB10,1,electrical
VD11,VD10,6,electrical
VD11,VD12,6,electrical
VD12,AVFL,3,electrical
VD12,AVHL,8,electrical
VD12,AVHR,13,electrical
VD12,AVL,2,electrical
VD12,DD6,2,chemical
VD12,DD6,14,electrical
VD12,PVCR,1,electrical
VD12,PVNL,1,electrical
VD12,PVPR,35,electrical
VD12,PVT,4,electrical
VD12,PVWL,6,electrical
VD12,VA11,3,chemical
VD12,VA12,13,chemical
VD12,VA12,8,electrical
VD12,VB10,1,electrical
VD12,VB11,1,chemical
VD12,VC6,1,electrical
VD12,VD11,6,electrical
VD12,VD13,6,electrical
VD13,AVAR,2,chemical
VD13,AVL,5,electrical
VD13,DA9,2,electrical
VD13,DD6,3,chemical
VD13,DD6,2,electrical
VD13,DVB,5,electrical
VD13,DVC,1,electrical
VD13,PDB,4,electrical
VD13,PVCL,1,electrical
VD13,PVCR,1,chemical
VD13,PVNR,1,electrical
VD13,PVPL,11,electrical
VD13,PVR,1,electrical
VD13,PVT,17,electrical
VD13,PVWL,1,chemical
VD13,PVWL,1,electrical
VD13,PVWR,2,electrical
VD13,VA12,11,chemical
VD13,VA12,6,electrical
VD13,VD12,1,chemical
VD13,VD12,6,electrical
VD2,AS1,1,chemical
VD2,AS1,23,electrical
VD2,AVEL,1,chemical
VD2,DD1,1,chemical
VD2,DD1,3,electrical
VD2,VA2,12,chemical
VD2,VA2,1,electrical
VD2,VB2,4,chemical
VD2,VD1,4,electrical
VD2,VD2,3,electrical
VD2,VD3,7,electrical
VD3,DD1,6,chemical
VD3,DD1,4,electrical
VD3,DD2,1,electrical
VD3,VA3,4,chemical
VD3,VA3,1,electrical
VD3,VB2,2,chemical
VD3,VB3,1,chemical
VD3,VD2,7,electrical
VD3,VD4,6,electrical
VD4,DD2,2,electrical
VD4,VA4,1,chemical
VD4,VB3,2,chemical
VD4,VD3,6,electrical
VD4,VD5,1,electrical
VD5,AVAR,1,chemical
VD5,DD2,1,electrical
VD5,SAAVL,1,chemical
VD5,VA5,2,chemical
VD5,VA6,1,chemical
VD5,VB1,1,chemical
VD5,VB4,2,chemical
VD5,VD4,1,electrical
VD5,VD6,10,electrical
VD6,AVAL,1,chemical
VD6,PVNR,1,chemical
VD6,VA6,3,chemical
VD6,VB5,1,chemical
VD6,VD5,10,electrical
VD6,VD7,15,electrical
VD7,VA7,2,chemical
VD7,VB6,2,chemical
VD7,VB7,1,chemical
VD7,VD6,15,electrical
VD7,VD8,6,electrical
VD8,VA8,2,chemical
VD8,VA9,1,chemical
VD8,VB7,2,chemical
VD8,VD7,6,electrical
VD8,VD9,6,electrical
VD9,PDER,5,electrical
VD9,PVDR,1,electrical
VD9,VA9,3,chemical
VD9,VB8,2,chemical
VD9,VD10,6,electrical
VD9,VD8,6,electrical
